Keyword_Pencarian,AssignmentID
3923663,af56d1f8-baa6-439f-9380-a0307b26f6cf
YOTAMA INTERNUSA,af56d1f8-baa6-439f-9380-a0307b26f6cf
JALAN PLUIT MAS BLOK BB NO. 3,af56d1f8-baa6-439f-9380-a0307b26f6cf
3922689,28c1af96-7bdf-4088-a60a-e5c7d5d80f7c
BISON,28c1af96-7bdf-4088-a60a-e5c7d5d80f7c
JL RAYA KAPUK KAMAL,28c1af96-7bdf-4088-a60a-e5c7d5d80f7c
3918829,befbaff6-c748-47c6-b281-3c315d218ee1
CHIKA PUTRI CEMERLANG,befbaff6-c748-47c6-b281-3c315d218ee1
"JL PEGANGSAAN DUA BLOK G I NO 27-28, PEGANGSAAN DUA",befbaff6-c748-47c6-b281-3c315d218ee1
3918413,c84d5162-9836-4329-ad26-79deb539c282
KIRANA PACIFIK LUAS,c84d5162-9836-4329-ad26-79deb539c282
JL PLUIT KARANG KARYA KAV B3,c84d5162-9836-4329-ad26-79deb539c282
3915368,577ceec1-e7d5-45f2-a54e-2a64db3e12e7
VISINDO ARTAPRINTING,577ceec1-e7d5-45f2-a54e-2a64db3e12e7
"JL RAYA MARUNDA NO.I BLOK C2 NO.10H KBN, CILINCING",577ceec1-e7d5-45f2-a54e-2a64db3e12e7
3908780,64690558-8e85-42ae-9e80-00b99c92762b
"STEEL CENTER INDONESIA, PT",64690558-8e85-42ae-9e80-00b99c92762b
JL.AGUNG KARYA VI BLOK.A NO.1 KEL.PAPANGGO,64690558-8e85-42ae-9e80-00b99c92762b
3908470,780d04c9-dbb6-4819-a582-2426093f6e13
"EXCEL MEDIA PARIWARA, PT",780d04c9-dbb6-4819-a582-2426093f6e13
"RWWV+895, JL. KOMP. KAWASAN, RT.1/RW.10, ROROTAN, KEC. CILINCING, JKT UTARA, DAERAH KHUSUS IBUKOTA JAKARTA 14140",780d04c9-dbb6-4819-a582-2426093f6e13
3907833,dd96ba21-ed6c-44c0-9f88-82cc737b3672
MULTI METALINDO MURNI,dd96ba21-ed6c-44c0-9f88-82cc737b3672
"RUKAN KIRANA BOUTIQUE OFFICE, JL. BOULEVARD RAYA KELAPA GADING",dd96ba21-ed6c-44c0-9f88-82cc737b3672
3897285,c0de8d74-2d47-4ad8-88e9-e70f8c46c08b
PUTRA SAMUDRA ATLANTIK,c0de8d74-2d47-4ad8-88e9-e70f8c46c08b
JALAN CILINCING REKREASI NO. 8A,c0de8d74-2d47-4ad8-88e9-e70f8c46c08b
3897281,3a5d2fa5-f7a0-4a27-9a9b-e65c383fe54c
RANU BERKAH ILAHI,3a5d2fa5-f7a0-4a27-9a9b-e65c383fe54c
"JL.BOULEVARD BARAT RAYA, BLOK LC VII/59",3a5d2fa5-f7a0-4a27-9a9b-e65c383fe54c
3887375,75fcf4ed-a634-4f36-b78c-38300cdb733c
AWINDO,75fcf4ed-a634-4f36-b78c-38300cdb733c
JL TUNA RAYA NO 8 KAWASAN GALANGAN KAPAL DALAM,75fcf4ed-a634-4f36-b78c-38300cdb733c
3886543,1fda3f2f-0d35-470d-b88e-f447fb181da2
PUSAKA SEJAHTERA MANDIRI,1fda3f2f-0d35-470d-b88e-f447fb181da2
JL JELAMBAR FAJAR,9c331f61-cc07-4ef6-aa48-1587a185bbb8
3885922,1c79f636-1134-40d6-b537-ff36a2dfa0be
AMPLE INDO,1c79f636-1134-40d6-b537-ff36a2dfa0be
"KBN JL. BANGKA BLOK D NO. 23B, SUKAPURA",1c79f636-1134-40d6-b537-ff36a2dfa0be
3881663,51453dbd-61fa-4ed6-a490-bc0847bd4f87
SINAR MAS AGRO RESOURCES AND TECHNOLOGY TBK. (SMART TBK.),51453dbd-61fa-4ed6-a490-bc0847bd4f87
JL POMBO,51453dbd-61fa-4ed6-a490-bc0847bd4f87
3880906,6d5352a7-fe36-41b1-8e68-983d7df85c37
ENZYM BIOTEKNOLOGI INTERNUSA,6d5352a7-fe36-41b1-8e68-983d7df85c37
"KOMPLEK SUNTER ICON, JL. GRIYA SEJAHTERA",6d5352a7-fe36-41b1-8e68-983d7df85c37
3875971,928ec91a-8dd3-4de2-a2c6-973e21f9127b
NATURA SEJAHTERA INDONESIA,928ec91a-8dd3-4de2-a2c6-973e21f9127b
MITRA GADING VILLAJL. KELAPA HIBRIDA BLOK G 1 NO 03,928ec91a-8dd3-4de2-a2c6-973e21f9127b
3874392,fdff2676-178b-41ed-ae8f-6eee246587e6
GREEN GLORY,fdff2676-178b-41ed-ae8f-6eee246587e6
JL LOMBOK 1 KBN CAKUNG,fdff2676-178b-41ed-ae8f-6eee246587e6
3870864,bc95cac1-7eeb-4b4e-8ced-e6b4d63ce4a7
GOLDEN INTERNATIONAL LABEL PERKASA,bc95cac1-7eeb-4b4e-8ced-e6b4d63ce4a7
JL PLUIT KARANG KARYA III KAV 12,bc95cac1-7eeb-4b4e-8ced-e6b4d63ce4a7
3867527,1759c201-f562-4dc1-b219-bcf2c24e683e
KLIMA ANLAGE JAYA,1759c201-f562-4dc1-b219-bcf2c24e683e
JL. RAYA PEGANGSAAN DUA KM. 3 NO. 35 RT.002 RW.003,1759c201-f562-4dc1-b219-bcf2c24e683e
3865367,fbd98eeb-2c4e-40db-93ba-155de9e8a8e7
TRIOWARNA GEMPITA,fbd98eeb-2c4e-40db-93ba-155de9e8a8e7
JALAN PLUIT SAKTI RAYA,fbd98eeb-2c4e-40db-93ba-155de9e8a8e7
3863827,b7a60c3e-340e-422a-8656-f93a8c5995e7
SURYALABEL JAYAMANUFACTURER,b7a60c3e-340e-422a-8656-f93a8c5995e7
3863085,1d04a008-58b7-42ce-94ef-84587a1400af
PROJAVA,1d04a008-58b7-42ce-94ef-84587a1400af
"DE PLOEIT CENTRALE LT.6 UNIT 603 B, JL. PLUIT SELATAN RAYA",1d04a008-58b7-42ce-94ef-84587a1400af
3860899,d27b1061-6df6-4dd4-ba9f-f5c29b5a6aaa
ALLURE ALLUMINIO,d27b1061-6df6-4dd4-ba9f-f5c29b5a6aaa
"RUKAN ARTHA GADING NIAGA BLOK B NO.17, KELAPA GADING BARAT",d27b1061-6df6-4dd4-ba9f-f5c29b5a6aaa
3860560,e7facd24-1e61-44b4-8be5-22a8a7139736
CONCH SOUTH KALIMANTAN CEMENT,e7facd24-1e61-44b4-8be5-22a8a7139736
JL BOULEVARD PANTAI INDAH KAPUK NO 1 KAV.OFS THE SUITES TOWER LANTAI 19,e7facd24-1e61-44b4-8be5-22a8a7139736
3859544,5b488cc9-4ee0-41b7-b0c8-ab954eea2b71
REKREASI MATA JAKARTA,5b488cc9-4ee0-41b7-b0c8-ab954eea2b71
RUKO HIVE VIVE MITRA GADING VILLA JL. KELAPA HIBRIDA,5b488cc9-4ee0-41b7-b0c8-ab954eea2b71
3859356,52078a2f-aafd-4309-a6ca-efca0e2a5011
PRIMA BUSANA INDONESIA,52078a2f-aafd-4309-a6ca-efca0e2a5011
KP SUKAPURA JL TARUNA,52078a2f-aafd-4309-a6ca-efca0e2a5011
3851519,6deafe1a-3855-484b-8544-1d2d9d29ca4e
ANUGERAH NIKMAT SEJAHTERA,6deafe1a-3855-484b-8544-1d2d9d29ca4e
MITRA GADING VILLAJL. KELAPA HYBRIDA BLOK G1 NO.3,6deafe1a-3855-484b-8544-1d2d9d29ca4e
3851455,d4b0b9b2-4b73-4bd0-8f8c-117f40ca0703
INDOBUTTON KUSUMAPERKASA,d4b0b9b2-4b73-4bd0-8f8c-117f40ca0703
"TELUK GONG JL.A/55 RT.003/007, PEJAGALAN",d4b0b9b2-4b73-4bd0-8f8c-117f40ca0703
3850827,3dc1cf0d-647a-4eba-ad32-3730c1063a17
ARISTA PANGAN ROYALINDO,3dc1cf0d-647a-4eba-ad32-3730c1063a17
JL. RAYA KELAPA GADING PERMAI DE NO 11,3dc1cf0d-647a-4eba-ad32-3730c1063a17
3838220,78047e56-4b7a-42f0-8994-fc20e032bf63
DASA RAJAWALI LINTAS NUSA,78047e56-4b7a-42f0-8994-fc20e032bf63
GEDUNG PLAZA MASPIONLANTAI 3 UNIT 3XJL.  GUNUNG SAHARI RAYA KAV. 18,78047e56-4b7a-42f0-8994-fc20e032bf63
3837890,11e33106-954c-414b-8e74-8eb102c57d60
STEELINDO WAHANA PERKASA,11e33106-954c-414b-8e74-8eb102c57d60
KOMPLEK RUKO PURI MUTIARA SUNTER GRIYA,11e33106-954c-414b-8e74-8eb102c57d60
3834708,406b5759-925d-44f9-9762-039d8a04adda
GALANGAN BAHARI UTAMA,406b5759-925d-44f9-9762-039d8a04adda
"JALAN PANTAI INDAH SELATAN, RUKO ELANG LAUT BOULEVARD BLOK F NOMOR 25",406b5759-925d-44f9-9762-039d8a04adda
3832643,87a71877-722b-4a18-876c-ef12b4fb6a58
INDOGRAHA TERAJAYA,87a71877-722b-4a18-876c-ef12b4fb6a58
"JL.JEMBATAN II RAYA NO.82.BA, PEJAGALAN",87a71877-722b-4a18-876c-ef12b4fb6a58
3832620,8fa310c8-cfb1-4659-bd74-40768606a848
OFFICE NEEDS,8fa310c8-cfb1-4659-bd74-40768606a848
3826574,f2d61974-de23-4990-888c-53c38f326774
LIVIMBI MEDIA,f2d61974-de23-4990-888c-53c38f326774
JL GRIYA UTAMA RAYA KOMPLEK RUKO PURI MUTIARA BLOK A NO. 6 LT 2,f2d61974-de23-4990-888c-53c38f326774
3824549,3f0b12a6-bebb-459c-a05e-477454277095
MICHELL ELLIOT INDONESIA,3f0b12a6-bebb-459c-a05e-477454277095
"JL. MANGGA BLOK D GG IV/10, LAGOA",3f0b12a6-bebb-459c-a05e-477454277095
3824448,d262b6ee-741b-4e5b-a38b-b6d5e5d415dd
SEPANJANG ANEKA,d262b6ee-741b-4e5b-a38b-b6d5e5d415dd
3820403,87c34019-5d1f-414a-b391-7239db342dec
ANUGERAH MINA SEJAHTERA,87c34019-5d1f-414a-b391-7239db342dec
JL TUNA VI BLOK A NO 2 MUARA BARU UJUNG,87c34019-5d1f-414a-b391-7239db342dec
3818736,ddc15dd5-7cef-4bc1-84b9-34056f06bbe5
MIRLINDO PADUKENCANA,ddc15dd5-7cef-4bc1-84b9-34056f06bbe5
JL AGUNG TIMUR 9,ddc15dd5-7cef-4bc1-84b9-34056f06bbe5
3817785,3ff4a735-fd54-4faa-b2f1-8153bc37c0b3
SAFIR BIRU ELFINA,3ff4a735-fd54-4faa-b2f1-8153bc37c0b3
JALAN BOULEVARD BARATKOMPLEK INKOPAL BLOK G NOMOR 59,3ff4a735-fd54-4faa-b2f1-8153bc37c0b3
3817620,6a8efd97-3d54-45ea-a52b-3f3049f3530e
ULTIMATE GENIUS TECHNOLOGY,6a8efd97-3d54-45ea-a52b-3f3049f3530e
"KOMP. RUKO TEXTILE MANGGA DUA BLOK C4 NO.12A, JALAN MANGGA DUA RAYA",6a8efd97-3d54-45ea-a52b-3f3049f3530e
3816370,c133bda1-ca61-471c-b611-1ea71caf9fa5
GUDIBAKE ASTARI INDONESIA,c133bda1-ca61-471c-b611-1ea71caf9fa5
JL. RAYA KELAPA HYBRIDA BLOK PE 10/28,c133bda1-ca61-471c-b611-1ea71caf9fa5
3811903,2c32290c-019c-4b5d-8a5f-1098ddec8ed5
OUKIE SIBU FOOD,2c32290c-019c-4b5d-8a5f-1098ddec8ed5
JL. DANAU SUNTER UTARA BLOK R NO.72,2c32290c-019c-4b5d-8a5f-1098ddec8ed5
3810433,a0891424-f12e-44bc-a0e5-2ec2b605bc26
UPAYALESTARI SEMESTA,a0891424-f12e-44bc-a0e5-2ec2b605bc26
"JL CINCIN DANAU UTARA, KEL.PAPANGGO",a0891424-f12e-44bc-a0e5-2ec2b605bc26
3804687,d3732502-1fc4-4544-8baf-ea8fc125f145
CIPTA MEDIKA RAYA,d3732502-1fc4-4544-8baf-ea8fc125f145
JALAN PLUIT INDAH RAYA NOMOR 21 LANTAI 2,d3732502-1fc4-4544-8baf-ea8fc125f145
3797004,80044b0b-7d50-464c-b3ad-2c3816b70542
SINAR BOGA KREATIF,80044b0b-7d50-464c-b3ad-2c3816b70542
RUKO MUARA KARANG BLOK F6 UTARA NO 1 C,80044b0b-7d50-464c-b3ad-2c3816b70542
3794548,0264b37c-e2c4-408c-87b5-f1f1c6a2c91f
FISTA BAHARI INTERNUSA,0264b37c-e2c4-408c-87b5-f1f1c6a2c91f
"JL.LODAN TIMUR NO.7 TMN.IMPIAN JAYA ANCOL,PANTAI, ANCOL",0264b37c-e2c4-408c-87b5-f1f1c6a2c91f
3793020,58734cdc-6bad-412f-9de6-816ae2d8301e
HEXA INDO KARYA,58734cdc-6bad-412f-9de6-816ae2d8301e
JL. KAPUK UTARA 2 NO. 6A,58734cdc-6bad-412f-9de6-816ae2d8301e
3790625,48f03916-be7e-4ed1-8779-4c54ea3034c4
KEITOKU TEKNIK INDONESIA,48f03916-be7e-4ed1-8779-4c54ea3034c4
"PIK AVENUE MALL, LEVEL 6, JL. PANTAI INDAH KAPUK BOULEVARD",48f03916-be7e-4ed1-8779-4c54ea3034c4
3790145,b024c4a7-1fe0-4dbe-810d-3acf619ce7e2
GARUDA OTOMASI INDONESIA,b024c4a7-1fe0-4dbe-810d-3acf619ce7e2
JALAN AGUNG PERKASA IX/X B NOMOR 5,b024c4a7-1fe0-4dbe-810d-3acf619ce7e2
3784578,150cfee2-13d1-44f9-801c-654df4589b21
TOZEN ENGINEERING SOLUTIONS,150cfee2-13d1-44f9-801c-654df4589b21
"GOLF ISLAND, RUKAN BEACH 2 BOULEVARD",150cfee2-13d1-44f9-801c-654df4589b21
3782992,4b0e2f19-c9f5-4a55-90ad-1cf8b0ebd2d4
LOTUS CIPTA MANDIRI,4b0e2f19-c9f5-4a55-90ad-1cf8b0ebd2d4
JL TAMAN SUNTER INDAH,4b0e2f19-c9f5-4a55-90ad-1cf8b0ebd2d4
3775553,2bd266e5-6525-4772-b83d-e052f6567789
SELO SUKSES SELALU,2bd266e5-6525-4772-b83d-e052f6567789
JL KAPUK INDAH,2bd266e5-6525-4772-b83d-e052f6567789
3773561,54a6df9b-df38-4e81-bb07-8dee35fceef9
SOEGILANG JAYA TEKNIK,54a6df9b-df38-4e81-bb07-8dee35fceef9
"RUKO INKOPAL, JL. BOULEVARD BARAT 1G-21",54a6df9b-df38-4e81-bb07-8dee35fceef9
3770125,91f33cab-6802-4050-8cdb-6f8f8e4ae6a7
OTOMOTIF KABEL UTAMA,91f33cab-6802-4050-8cdb-6f8f8e4ae6a7
JL BANDENGAN SELATAN NO 58 D-E,91f33cab-6802-4050-8cdb-6f8f8e4ae6a7
3769387,cfc107ed-2794-4760-a1f3-719fcde5a857
ANDALAN NUTRISI PRIMA,cfc107ed-2794-4760-a1f3-719fcde5a857
JL AGUNG PERKASA X,cfc107ed-2794-4760-a1f3-719fcde5a857
3766684,1ba6b2f1-299e-46ee-9767-ce7992c97421
SERAYA BEBEK INDONESIA,1ba6b2f1-299e-46ee-9767-ce7992c97421
JALAN PANTAI INDAH BARAT KOMPLEK TOHO BLOK I NOMOR 3,1ba6b2f1-299e-46ee-9767-ce7992c97421
3765724,f94966c5-dac8-47ea-9b33-00d4d913cc97
ADIDAYA ANDALAN ASIA,f94966c5-dac8-47ea-9b33-00d4d913cc97
JL MANGGA DUA RAYA KOMPLEK RUKO TEXTILE,f94966c5-dac8-47ea-9b33-00d4d913cc97
3763418,7ff78c94-e2d2-4113-850f-f595849d7838
ALJA JAYA MANDIRI,7ff78c94-e2d2-4113-850f-f595849d7838
JL PADANG,7ff78c94-e2d2-4113-850f-f595849d7838
3763401,925dea16-6cc2-48fe-a820-f3644b4f4163
SEKAR BUMI TBK.,925dea16-6cc2-48fe-a820-f3644b4f4163
"JL.MUARA BARU UJUNG PERUM PEL.IKAN SAMUDRA NO BLOK M.1-2, PENJARINGAN",925dea16-6cc2-48fe-a820-f3644b4f4163
3759916,48c3bf61-4119-40e9-84d2-36d0857ec43a
NAYAKA CAROLA INDONESIA,48c3bf61-4119-40e9-84d2-36d0857ec43a
SPRINGHILL OFFICE TOWER LANTAI 3 UNIT H-1BENYAMIN SUAEB BLOK D6,48c3bf61-4119-40e9-84d2-36d0857ec43a
3759621,eac76a8a-6b45-41a3-b387-2d055f0d7a9e
KARYATERANG SEDATI,eac76a8a-6b45-41a3-b387-2d055f0d7a9e
"JL KAPUK KAMAL RAYA, KOMPLEK PERGUDANGAN KAPUK ECOPARK UNIT AR & AS",eac76a8a-6b45-41a3-b387-2d055f0d7a9e
3759106,270fd4f4-0f9d-4d4a-968a-8c8c398d58fa
MORENZO ABADI PERKASA TBK,270fd4f4-0f9d-4d4a-968a-8c8c398d58fa
THE KENSINGTON OFFICE TOWER JL. BOULEVARD RAYA KELAPA GADING,270fd4f4-0f9d-4d4a-968a-8c8c398d58fa
3736762,cb55d6d0-e986-4f01-a8bb-720d42539385
"HONGRUI GLOBAL KONSTRUKSI INDONESIA, PT",cb55d6d0-e986-4f01-a8bb-720d42539385
"TOWN OFFICE HOME OFFICE PANTAI INDAH KAPUK BLOK F NOMOR 19, JALAN PANTAI INDAH KAPUK",cb55d6d0-e986-4f01-a8bb-720d42539385
3736119,5d006aaa-ad0c-48b0-a38f-e5afbd6da127
NUSANTARA FISHERY,5d006aaa-ad0c-48b0-a38f-e5afbd6da127
RAYA PAKIN,5d006aaa-ad0c-48b0-a38f-e5afbd6da127
3733999,42d9c0e1-202e-41bb-94f7-677e3da70702
SUMBER UTAMA INDONESIA,42d9c0e1-202e-41bb-94f7-677e3da70702
"RUKO GRAND BOUTIQUE CENTER BLOK B NO 9, JL. MANGGA DUA RAYA",42d9c0e1-202e-41bb-94f7-677e3da70702
3733467,87b40c26-12b3-4466-a950-99a085248cb6
KIDZMA UTAMA INDONESIA,87b40c26-12b3-4466-a950-99a085248cb6
JALAN BOULEVARD BARAT RAYA BLOK LA NOMOR 20,87b40c26-12b3-4466-a950-99a085248cb6
3731962,9b233cce-1f40-45d9-ae02-635f1599a8b2
MIREKEL MEGA KREASI,9b233cce-1f40-45d9-ae02-635f1599a8b2
JL KARANG BOLONG RAYA 10 BLOK B-7/AKAV. 5,9b233cce-1f40-45d9-ae02-635f1599a8b2
3728163,666c2860-e84d-468a-8d20-e596d7a5497b
"KARA SANTAN PERTAMA,PT",666c2860-e84d-468a-8d20-e596d7a5497b
Jl.pluit selatan raya blok s,666c2860-e84d-468a-8d20-e596d7a5497b
3728142,fa38f9a4-58e0-4cce-ac39-2f686500cc70
USAHA KAWAN JAYA INDONESIA,fa38f9a4-58e0-4cce-ac39-2f686500cc70
JL PARANGTRITIS RAYA,fa38f9a4-58e0-4cce-ac39-2f686500cc70
3727347,b8a9c1b9-59fe-4a29-a93f-6488c5b856cd
APOLLO AGUNG CHEMICAL INDUSTRY,b8a9c1b9-59fe-4a29-a93f-6488c5b856cd
"JL PARADISE TIMUR RAYA BLOK G.2 NO.1-2, SUNTER AGUNG",b8a9c1b9-59fe-4a29-a93f-6488c5b856cd
3727072,b7a9b8bd-c11a-4cb7-92ad-f0df8ead267b
BACK ALLEY CULINARY INDONESIA,b7a9b8bd-c11a-4cb7-92ad-f0df8ead267b
"ARCADE BUSINESS CENTER UNIT TG, LANTAI 1, JALAN PANTAI INDAH UTARA 1 NO.7",b7a9b8bd-c11a-4cb7-92ad-f0df8ead267b
3725464,5c622ca8-e622-4352-b6ae-3b0bb630b74e
BAHARI ANUGERAH PRATOMO,5c622ca8-e622-4352-b6ae-3b0bb630b74e
"GOLD COAST OFFICE TOWER, LANTAI 2A",5c622ca8-e622-4352-b6ae-3b0bb630b74e
3725277,e60e644c-8dc0-4b12-a7db-4167711cab4c
HAN INTERNATIONAL,e60e644c-8dc0-4b12-a7db-4167711cab4c
"JL. DERMAGA BARU KAV. 1, PLUIT",e60e644c-8dc0-4b12-a7db-4167711cab4c
3724846,c8a44901-0368-462c-bee8-b59a3e85ad13
GLOBAL BUMI RASA,c8a44901-0368-462c-bee8-b59a3e85ad13
"JALAN KEBON BAWANG 6, NOMOR:23",c8a44901-0368-462c-bee8-b59a3e85ad13
3723277,c7ad59b1-aa04-45ea-8ee8-6c938167d13c
LEXITA CIPTA RASA,c7ad59b1-aa04-45ea-8ee8-6c938167d13c
JALAN GIZI KOMP DEPKES,c7ad59b1-aa04-45ea-8ee8-6c938167d13c
3719444,7275c115-cd8d-4018-acad-47c83cc37a5b
LABUAN TAMPARANG SAMUDERA,7275c115-cd8d-4018-acad-47c83cc37a5b
"WISMA MITRA SUNTER LANTAI 16 SUITE 1605, JALAN YOS SUDARSO KAV 89 BLOK C2",7275c115-cd8d-4018-acad-47c83cc37a5b
3714849,fe2c72a7-2673-41b6-b56f-23af51368c55
INTERBAT,fe2c72a7-2673-41b6-b56f-23af51368c55
"PERTOKOAN SUNTER PARADISE II BLOK A-5/63, SUNTER AGUNG",fe2c72a7-2673-41b6-b56f-23af51368c55
3713605,9c331f61-cc07-4ef6-aa48-1587a185bbb8
WAHANA ABDI TIRTATEHNIKASEJATI,9c331f61-cc07-4ef6-aa48-1587a185bbb8
3709049,28b2335c-506e-4cd8-9227-e1fa1faf7300
BUAH SEGAR NUSANTARA,28b2335c-506e-4cd8-9227-e1fa1faf7300
JL. BONGO RAYA F/4,28b2335c-506e-4cd8-9227-e1fa1faf7300
3693495,eca5e3d7-f1b3-4b6c-a59a-5288a0f231e5
EMBOSSINDO UTAMA,eca5e3d7-f1b3-4b6c-a59a-5288a0f231e5
JL JEMBATAN III BARAT,eca5e3d7-f1b3-4b6c-a59a-5288a0f231e5
3690116,bdb23ac4-b7ee-4965-a288-5d3db54a2171
INDOJOY FORTUNA PT,bdb23ac4-b7ee-4965-a288-5d3db54a2171
JL MUARA BARU UJUNG BLOK O,bdb23ac4-b7ee-4965-a288-5d3db54a2171
3686199,88a698af-a98e-4c8a-a8f3-f57b133e384d
ARTHA MULIA SEMBADA,88a698af-a98e-4c8a-a8f3-f57b133e384d
JL KAPUK KAMAL RAYA 40 KOMPLEK JAKARTA DISTRIBUTION CENTER D KAV.35,88a698af-a98e-4c8a-a8f3-f57b133e384d
3673867,a8f7e3e3-b74f-4a29-9ef5-13006b943c51
INTI MAS SURYA,a8f7e3e3-b74f-4a29-9ef5-13006b943c51
MUARA KARANG,a8f7e3e3-b74f-4a29-9ef5-13006b943c51
3670798,9ffc5ebc-0d17-41a3-8e0e-34dbb1d32a94
ESE PLASTICS INDONESIA,9ffc5ebc-0d17-41a3-8e0e-34dbb1d32a94
"GALERI NIAGA MEDITERANIA I BLOK B NO.8-O RT.006 RW.008, KAPUK MUARA",9ffc5ebc-0d17-41a3-8e0e-34dbb1d32a94
3666575,a4532593-678e-40b6-8cf0-720d5d7d9570
CORUM,a4532593-678e-40b6-8cf0-720d5d7d9570
JL SEMARANG,a4532593-678e-40b6-8cf0-720d5d7d9570
3661489,552dea09-26a2-4e0f-8526-0b5d5f0168ed
INTER ALUMINDO SENTOSA,552dea09-26a2-4e0f-8526-0b5d5f0168ed
JL.PEGANGSAAN DUA NO.27 RT.005 RW.002 KEL. PEGANGSAAN DUA,552dea09-26a2-4e0f-8526-0b5d5f0168ed
3659369,611b033b-a6ab-4daf-bdf4-58537e440d8b
NATURA LESTARI,611b033b-a6ab-4daf-bdf4-58537e440d8b
JL KOMP. GRIYA INTI SENTOSA,611b033b-a6ab-4daf-bdf4-58537e440d8b
3643627,b86129d1-53ad-4c85-9f8b-99c0f88f410b
RODA ASIA HANAMI,b86129d1-53ad-4c85-9f8b-99c0f88f410b
"KOMPLEK RUKAN GADING BUKIT INDAH, JL. BUKIT GADING RAYA",b86129d1-53ad-4c85-9f8b-99c0f88f410b
3643113,8292c64a-9d89-4858-b0c4-fbf2ddb8bf84
BERDIKARI JAYA,8292c64a-9d89-4858-b0c4-fbf2ddb8bf84
"JL BANDENGAN SELT 84 BLOK C NO 12, PEJAGALAN",8292c64a-9d89-4858-b0c4-fbf2ddb8bf84
3640687,3ec9fc60-71b9-48b1-9947-1ea1e60a0c81
EMNELTECH PRIMA SEJAHTERA,3ec9fc60-71b9-48b1-9947-1ea1e60a0c81
RUKAN EXCLUSIVE MEDITERANIA LANTAI 1,3ec9fc60-71b9-48b1-9947-1ea1e60a0c81
3634351,f6abbdaf-3ad8-42ec-a736-992f2187d640
JESSICA COATING,f6abbdaf-3ad8-42ec-a736-992f2187d640
3633742,c84fb319-fbfe-498d-87cf-2b098273b75c
SMART DATA INDUSTRI,c84fb319-fbfe-498d-87cf-2b098273b75c
JL SUKARELA,c84fb319-fbfe-498d-87cf-2b098273b75c
3629894,b43ef6e6-53ee-4ca3-a558-9fe69d38f7c5
JAYA HUMA PERKASA,b43ef6e6-53ee-4ca3-a558-9fe69d38f7c5
GOLF ISLAND RUKAN THE GOLF E,b43ef6e6-53ee-4ca3-a558-9fe69d38f7c5
3629510,e0ed1e7c-9ae2-40f1-9979-ca0eeb062563
PANDARIA MAKMUR,e0ed1e7c-9ae2-40f1-9979-ca0eeb062563
3629497,46f09bdb-9f3e-430b-bd9f-78a2ac416d88
KARUNIA MULIA SARI,46f09bdb-9f3e-430b-bd9f-78a2ac416d88
"JL JEMBATAN DUA NO.139.H/7, PEJAGALAN",46f09bdb-9f3e-430b-bd9f-78a2ac416d88
3627647,676125d0-6491-4401-b0a5-f52a97a74750
KINO INDONESIA TBK,59f96dd4-9a6a-488a-ba48-8fcfa6bdf79e
3627604,1a8aa9c8-7545-4097-9fcc-1adcc77e76ad
AYU AGUNG,1a8aa9c8-7545-4097-9fcc-1adcc77e76ad
"GEDUNG MALL PLUIT VILLAGE LT.GF UNIT 103, JL.PLUIT INDAH RAYA",1a8aa9c8-7545-4097-9fcc-1adcc77e76ad
3622822,d845962e-0a4a-4daf-99f8-df0f46298817
BATARA INDAH,d845962e-0a4a-4daf-99f8-df0f46298817
JL. BOULEVARD BARAT RAYA BLOK LC-6 NO.23 KELAPA GADING BARAT,d845962e-0a4a-4daf-99f8-df0f46298817
3613731,ba23b138-0cff-437a-87c8-c773553995fb
AICE ICE CREAM JATIM INDUSTRY,ba23b138-0cff-437a-87c8-c773553995fb
"GEDUNG THE SUITE TOWER LT 18, JL BOULEVARD PANTAI INDAH KAPUK NO 01 RT 007 RW 002",ba23b138-0cff-437a-87c8-c773553995fb
3607136,b6406918-79c5-4cb2-84b2-4b352435b8b7
ALPEN FOOD INDUSTRY,b6406918-79c5-4cb2-84b2-4b352435b8b7
JL.BOULEVARD PANTAI INDAH KAPUK NO.01 KAV.OFS,b6406918-79c5-4cb2-84b2-4b352435b8b7
3599269,2dfd1e24-c4cc-441a-9ca9-536770ae7fdc
SINAR AGUNG PERKASA MANDIRI,2dfd1e24-c4cc-441a-9ca9-536770ae7fdc
JL. MASJID,2dfd1e24-c4cc-441a-9ca9-536770ae7fdc
3596485,c8500e85-ce37-482d-85b5-93c25c25e7c4
INDOPLAST MAJU SEJAHTERA,c8500e85-ce37-482d-85b5-93c25c25e7c4
GEDUNG KIRANA THREE LANTAI NO. 11 (BELLA TERRA) JL. BOULEVARD RAYA KAVLING 1.,c8500e85-ce37-482d-85b5-93c25c25e7c4
3594838,1f01cca5-42af-473a-a204-15ec360caf07
AGRO MANUNGGAL COCOS,1f01cca5-42af-473a-a204-15ec360caf07
GEDUNG WISMA UDAYA LT.2 MODUL 1B JL.DANAU SUNTER SELATAN,1f01cca5-42af-473a-a204-15ec360caf07
3589684,733886f3-8a79-4480-954f-dcc31aa07008
PABRIK CAT DAN TINTA PACIFIC,733886f3-8a79-4480-954f-dcc31aa07008
3587487,43d4b756-4915-49d1-9484-e684ade40a81
SOUTHERN CHEMICALS & ENGINEERING,43d4b756-4915-49d1-9484-e684ade40a81
"JL. MARUNDA RAYA II-BI KAV,14.A, CILINCING",43d4b756-4915-49d1-9484-e684ade40a81
